price,brand,utility,weight,warranty,display_size,ppi,touch_screen,ram,ssd,graphic,core,hdmi,backlit_keyboard,battery_capacity,pixel_height,processor
79990.0,HP,Everyday Use,medium,1.0,small,157,1,16,512,Integrated,10.0,1,1,low,1080.0,Intel i5 13.0
91490.0,Lenovo,Gaming,heavy,1.0,medium,184,0,16,512,NVIDIA,8.0,1,1,high,1080.0,Intel i5 12.0
97990.0,Lenovo,Gaming,heavy,1.0,medium,184,0,16,512,NVIDIA,8.0,1,1,high,1080.0,Intel i5 12.0
117574.0,Gigabyte,Performance,heavy,2.0,medium,141,0,8,512,NVIDIA,12.0,1,1,very_high,1080.0,Intel i5 12.0
59990.0,Asus,Performance,medium,1.0,medium,141,0,16,512,Integrated,10.0,1,1,low,1080.0,Intel i5 12.0
99990.0,Lenovo,Gaming,heavy,1.0,medium,184,0,16,512,NVIDIA,8.0,1,1,high,1080.0,AMD 7 7.0
279990.0,MSI,Gaming,heavy,2.0,large,189,0,32,1024,NVIDIA,24.0,1,1,very_high,1600.0,Intel i9 13.0
344990.0,MSI,Gaming,heavy,2.0,large,178,0,32,2048,NVIDIA,24.0,1,1,very_high,1600.0,Intel i9 13.0
44990.0,Acer,Performance,medium,1.0,medium,141,0,8,512,NVIDIA,4.0,1,1,low,1080.0,Intel i5 11.0
60990.0,Lenovo,Everyday Use,lite,1.0,small,157,0,16,512,AMD,6.0,1,1,medium,1080.0,AMD 5 7.0
23990.0,Asus,Performance,medium,1.0,medium,141,0,4,256,Integrated,2.0,1,0,low,1080.0,Intel N4020 3.0
128599.0,HP,Gaming,heavy,1.0,large,141,0,16,512,NVIDIA,8.0,1,1,very_high,1080.0,AMD 7 7.0
138990.0,HP,Performance,heavy,1.0,large,182,0,16,512,NVIDIA,16.0,1,1,very_high,1080.0,Intel i7 13.0
51147.0,HP,Performance,lite,1.0,small,112,0,8,512,Integrated,2.0,1,0,low,768.0,Intel i3 11.0
54990.0,Lenovo,Business,lite,1.0,small,166,1,16,256,AMD,4.0,1,1,medium,1080.0,AMD 5 3.0
52990.0,Infinix,Performance,medium,1.0,medium,141,0,16,1024,Integrated,4.0,1,1,medium,1080.0,Intel i7 11.0
66990.0,Acer,Gaming,heavy,1.0,medium,141,0,8,512,NVIDIA,8.0,1,1,high,1080.0,Intel i5 12.0
119888.0,Lenovo,Performance,lite,1.0,small,157,1,16,1024,Integrated,4.0,1,1,high,1080.0,Intel i5 11.0
23490.0,HP,Everyday Use,medium,1.0,medium,141,0,4,256,AMD,2.0,1,0,low,1080.0,AMD 3050U 3.0
76889.0,Lenovo,Performance,lite,1.0,small,170,1,16,512,AMD,6.0,1,1,high,1200.0,AMD 5 7.0
96490.0,Dell,Everyday Use,lite,1.0,small,227,0,16,512,Integrated,12.0,1,1,high,1600.0,Intel i7 13.0
84490.0,Dell,Everyday Use,lite,1.0,small,227,0,16,512,Integrated,12.0,1,1,high,1600.0,Intel i5 13.0
256990.0,Dell,Everyday Use,medium,1.0,medium,290,1,16,1024,NVIDIA,14.0,0,1,very_high,2160.0,Intel i7 13.0
40900.0,Asus,Performance,medium,1.0,medium,141,0,8,512,Integrated,6.0,1,1,medium,1080.0,Intel i3 12.0
69900.0,Dell,Performance,medium,1.0,medium,141,0,16,512,NVIDIA,4.0,1,1,high,1080.0,Intel i5 11.0
211199.0,Gigabyte,Gaming,heavy,2.0,large,141,0,16,1024,NVIDIA,14.0,0,1,very_high,2400.0,Intel i7 12.0
77990.0,MSI,Performance,lite,1.0,small,157,0,16,512,Integrated,12.0,1,1,medium,1080.0,Intel i5 12.0
199990.0,HP,Performance,heavy,1.0,large,182,0,16,1024,NVIDIA,16.0,1,1,very_high,1600.0,Intel i7 13.0
85889.0,Lenovo,Performance,medium,2.0,large,142,0,16,512,Integrated,14.0,1,1,high,1200.0,Intel i7 13.0
55350.0,HP,Performance,medium,1.0,small,157,0,8,512,Integrated,10.0,1,1,low,1080.0,Intel i5 12.0
453490.0,Dell,Gaming,heavy,1.0,large,229,0,32,2048,NVIDIA,14.0,1,1,very_high,1800.0,Intel i9 13.0
339990.0,MSI,Performance,heavy,3.0,large,178,0,64,2048,NVIDIA,24.0,1,1,very_high,1600.0,Intel i9 13.0
67990.0,Dell,Performance,medium,1.0,small,157,0,16,512,AMD,8.0,1,1,medium,1080.0,AMD 7 5.0
323290.0,Dell,Gaming,heavy,1.0,large,229,0,32,1024,NVIDIA,24.0,1,1,very_high,1800.0,Intel i9 13.0
199990.0,Dell,Gaming,heavy,1.0,large,216,0,16,1024,NVIDIA,8.0,1,1,very_high,1200.0,AMD 7 7.0
39990.0,MSI,Performance,medium,1.0,medium,141,0,16,512,Integrated,4.0,1,1,medium,1080.0,Intel i5 11.0
84990.0,MSI,Performance,lite,2.0,small,170,0,16,512,NVIDIA,12.0,1,1,high,1200.0,Intel i5 12.0
36990.0,MSI,Performance,medium,1.0,medium,157,0,16,512,Integrated,6.0,1,1,medium,1080.0,Intel i3 12.0
34990.0,MSI,Performance,medium,1.0,medium,157,0,8,512,Integrated,6.0,1,1,medium,1080.0,Intel i3 12.0
189999.0,Gigabyte,Gaming,heavy,2.0,large,141,0,16,1024,NVIDIA,14.0,0,1,very_high,2400.0,Intel i7 12.0
446390.0,Dell,Gaming,heavy,1.0,large,204,0,64,1024,NVIDIA,24.0,1,1,very_high,1800.0,Intel i9 13.0
73990.0,Lenovo,Performance,lite,3.0,small,170,1,16,512,AMD,6.0,1,1,high,1200.0,AMD 5 7.0
66500.0,Lenovo,Performance,medium,1.0,small,162,1,16,512,AMD,8.0,1,1,medium,1200.0,AMD 7 5.0
144990.0,Asus,Gaming,heavy,1.0,large,189,0,16,1024,NVIDIA,14.0,1,1,very_high,1600.0,Intel i7 12.0
43990.0,HP,Performance,medium,1.0,medium,141,0,16,512,Integrated,6.0,1,0,medium,1080.0,Intel i3 12.0
70990.0,Asus,Performance,medium,1.0,large,142,0,16,512,NVIDIA,8.0,1,1,medium,1200.0,Intel i5 12.0
64990.0,Lenovo,Performance,medium,1.0,small,162,1,16,512,AMD,6.0,1,1,medium,1200.0,AMD 5 7.0
72990.0,Asus,Gaming,medium,1.0,medium,141,0,16,512,NVIDIA,6.0,1,1,medium,1080.0,AMD 5 5.0
114990.0,Acer,Everyday Use,heavy,1.0,large,142,0,8,512,NVIDIA,8.0,1,1,very_high,1200.0,AMD 7 7.0
302990.0,Dell,Gaming,heavy,1.0,large,216,0,32,2048,NVIDIA,12.0,1,1,very_high,1200.0,AMD 9 7.0
129990.0,Acer,Everyday Use,heavy,1.0,large,142,0,16,512,NVIDIA,8.0,1,1,very_high,1200.0,AMD 7 7.0
57990.0,Acer,Performance,medium,1.0,medium,141,0,16,512,NVIDIA,10.0,1,1,medium,1080.0,Intel i5 13.0
98999.0,LG,Performance,lite,1.0,small,162,0,16,512,Integrated,12.0,1,1,high,1920.0,Intel i5 13.0
69990.0,Dell,Performance,lite,1.0,small,157,0,8,512,Integrated,4.0,1,0,low,1080.0,Intel i5 10.0
79990.0,Fujitsu,Business,lite,2.0,small,162,0,16,512,Integrated,10.0,1,1,high,1200.0,Intel i5 13.0
79990.0,Fujitsu,Business,lite,2.0,small,162,0,16,512,Integrated,12.0,1,1,high,1200.0,Intel i7 13.0
126800.0,HP,Everyday Use,heavy,1.0,large,142,0,16,1024,NVIDIA,10.0,1,1,medium,1200.0,Intel i5 12.0
81900.0,Asus,Gaming,medium,1.0,medium,141,0,16,512,NVIDIA,8.0,1,1,medium,1080.0,AMD 7 5.0
131684.0,HP,Everyday Use,lite,1.0,small,142,0,16,512,NVIDIA,10.0,1,1,medium,1200.0,Intel i7 12.0
125900.0,HP,Everyday Use,lite,1.0,small,162,0,16,1024,Integrated,10.0,1,1,medium,1200.0,Intel i7 12.0
32990.0,HP,Performance,medium,1.0,medium,112,0,8,512,Integrated,4.0,1,0,low,768.0,Intel N6000 3.0
127790.0,HP,Everyday Use,medium,1.0,large,142,0,16,1024,Integrated,10.0,1,1,medium,1200.0,Intel i7 12.0
113612.0,HP,Everyday Use,heavy,1.0,large,142,0,16,1024,Integrated,10.0,1,1,medium,1200.0,Intel i5 12.0
108625.0,HP,Everyday Use,lite,1.0,small,162,0,16,512,Integrated,12.0,1,1,medium,1200.0,Intel i5 12.0
272709.0,HP,Business,medium,1.0,large,283,0,32,1024,NVIDIA,14.0,0,1,very_high,1080.0,Intel i9 12.0
233498.0,HP,Business,medium,1.0,large,283,0,32,1024,NVIDIA,14.0,0,1,very_high,2400.0,Intel i9 12.0
390914.0,HP,Business,medium,1.0,large,283,0,32,1024,NVIDIA,14.0,0,1,very_high,2400.0,Intel i9 12.0
230593.0,HP,Business,medium,1.0,large,283,0,16,1024,NVIDIA,14.0,0,1,very_high,1200.0,Intel i7 12.0
128699.0,LG,Performance,lite,1.0,large,189,0,16,1024,Integrated,12.0,1,1,very_high,2560.0,Intel i7 13.0
278712.0,HP,Business,medium,1.0,large,283,0,16,1024,NVIDIA,14.0,0,1,very_high,2400.0,Intel i7 12.0
25490.0,Lenovo,Everyday Use,lite,1.0,small,135,0,4,256,Integrated,2.0,1,0,low,768.0,Intel N4020 3.0
119990.0,Asus,Gaming,lite,1.0,small,216,0,16,512,NVIDIA,8.0,1,1,high,1600.0,AMD 7 6.0
239761.0,HP,Business,medium,1.0,large,283,0,16,1024,NVIDIA,14.0,0,1,very_high,1200.0,Intel i7 12.0
152499.0,LG,Performance,lite,1.0,large,189,1,16,1024,Integrated,12.0,0,1,very_high,2560.0,Intel i7 13.0
78299.0,LG,Performance,medium,1.0,large,142,1,16,512,AMD,6.0,1,1,high,1200.0,AMD 5 7.0
50990.0,HP,Performance,medium,1.0,medium,100,0,8,256,Integrated,6.0,0,0,medium,768.0,Intel N305 3.0
56490.0,Lenovo,Business,medium,1.0,medium,134,0,16,512,Integrated,10.0,1,0,low,1080.0,Intel i5 12.0
69990.0,Acer,Gaming,heavy,1.0,medium,141,0,16,512,NVIDIA,8.0,1,1,high,1080.0,Intel i5 12.0
63990.0,Asus,Performance,medium,1.0,medium,141,0,16,512,Integrated,10.0,1,1,low,1080.0,Intel i5 13.0
114990.0,Asus,Gaming,medium,1.0,large,283,0,16,512,NVIDIA,10.0,1,1,medium,1200.0,Intel i7 12.0
27490.0,HP,Everyday Use,lite,1.0,medium,100,0,8,512,AMD,2.0,1,0,low,768.0,AMD 3 3.0
60210.0,Dell,Everyday Use,medium,1.0,small,141,0,8,1024,Integrated,10.0,1,1,medium,1200.0,Intel i5 13.0
102990.0,HP,Gaming,heavy,1.0,large,182,0,16,512,NVIDIA,8.0,1,1,very_high,1440.0,Intel i5 13.0
109999.0,HP,Gaming,heavy,1.0,large,182,0,16,512,NVIDIA,8.0,1,1,very_high,1440.0,Intel i5 13.0
71990.0,Infinix,Performance,medium,1.0,medium,141,0,32,1024,Integrated,14.0,1,1,high,1080.0,Intel i7 13.0
19990.0,Infinix,Performance,medium,1.0,medium,141,0,4,128,Integrated,4.0,1,1,low,1080.0,Intel N5100 11.0
56990.0,Lenovo,Everyday Use,lite,2.0,small,157,0,8,512,Integrated,10.0,1,1,low,1080.0,Intel i5 12.0
23990.0,Lenovo,Performance,lite,1.0,small,135,0,8,256,Integrated,2.0,1,0,low,768.0,Intel N4020 4.0
57990.0,MSI,Performance,medium,2.0,medium,141,0,16,512,NVIDIA,8.0,1,1,medium,1080.0,Intel i7 11.0
130800.0,Lenovo,Business,medium,1.0,small,157,0,16,512,NVIDIA,4.0,1,1,medium,1080.0,Intel i7 11.0
75990.0,MSI,Gaming,medium,2.0,medium,141,0,16,512,NVIDIA,8.0,1,1,medium,1080.0,Intel i5 12.0
44990.0,Lenovo,Everyday Use,lite,1.0,small,157,0,8,512,AMD,4.0,1,1,low,1200.0,AMD 3 7.0
94990.0,Asus,Gaming,medium,1.0,large,283,0,16,512,NVIDIA,8.0,1,1,high,1200.0,Intel i5 12.0
73990.0,Asus,Performance,medium,1.0,medium,141,0,16,512,Integrated,10.0,1,1,medium,1080.0,Intel i5 13.0
63990.0,Asus,Performance,medium,1.0,medium,141,0,16,512,Integrated,10.0,1,1,low,1080.0,Intel i5 13.0
57990.0,Lenovo,Gaming,heavy,1.0,medium,141,0,16,512,NVIDIA,4.0,1,1,medium,1080.0,Intel i5 11.0
54990.0,Lenovo,Everyday Use,lite,1.0,small,157,0,8,512,AMD,6.0,1,1,low,1200.0,AMD 5 7.0
87680.0,HP,Performance,heavy,1.0,medium,141,1,16,512,AMD,8.0,1,1,medium,1080.0,AMD 7 7.0
79490.0,HP,Performance,heavy,1.0,medium,141,1,16,512,AMD,6.0,1,1,medium,1080.0,AMD 5 7.0
96990.0,HP,Performance,heavy,1.0,medium,141,1,16,512,Integrated,10.0,1,1,medium,1080.0,Intel i5 13.0
88680.0,HP,Performance,heavy,1.0,medium,141,1,16,512,Integrated,10.0,1,1,medium,1080.0,Intel i5 13.0
87490.0,HP,Performance,heavy,1.0,medium,141,1,16,512,AMD,6.0,1,1,medium,1080.0,AMD 5 7.0
44927.0,Lenovo,Performance,medium,1.0,medium,157,0,8,512,Integrated,2.0,1,1,medium,1080.0,Intel i3 11.0
69990.0,Asus,Performance,lite,1.0,small,243,0,16,512,NVIDIA,8.0,1,1,high,1800.0,Intel i5 12.0
107767.0,HP,Performance,lite,1.0,small,243,0,16,512,Integrated,14.0,1,1,medium,1800.0,Intel i7 12.0
38390.0,Dell,Everyday Use,medium,1.0,medium,141,0,8,256,Integrated,2.0,1,0,low,1080.0,Intel i3 11.0
39990.0,HP,Performance,lite,1.0,small,141,0,8,512,AMD,4.0,1,0,low,1080.0,AMD 3 7.0
58299.0,Dell,Everyday Use,lite,1.0,small,162,1,8,1024,Integrated,6.0,1,1,medium,1200.0,Intel i3 13.0
52990.0,HP,Performance,lite,1.0,small,157,0,16,512,AMD,4.0,1,1,medium,1080.0,AMD 5 7.0
59990.0,Lenovo,Everyday Use,lite,1.0,small,157,0,16,512,AMD,6.0,1,1,low,1080.0,AMD 5 7.0
59990.0,Lenovo,Gaming,heavy,1.0,medium,141,0,16,512,NVIDIA,6.0,1,1,medium,1080.0,AMD 5 5.0
53990.0,Lenovo,Everyday Use,medium,1.0,medium,141,0,8,512,Integrated,10.0,1,1,low,1080.0,Intel i5 12.0
80490.0,HP,Business,lite,1.0,small,189,0,16,512,Integrated,12.0,1,1,medium,1400.0,Intel i5 13.0
59500.0,Lenovo,Gaming,heavy,1.0,medium,141,0,16,512,NVIDIA,6.0,1,1,low,1080.0,AMD 5 5.0
60990.0,Lenovo,Gaming,heavy,1.0,medium,141,0,8,512,NVIDIA,6.0,1,1,medium,1080.0,AMD 5 5.0
171990.0,MSI,Performance,heavy,2.0,medium,141,0,16,1024,NVIDIA,10.0,1,1,medium,1440.0,Intel i7 13.0
66990.0,Lenovo,Gaming,heavy,1.0,medium,141,0,16,512,NVIDIA,6.0,1,1,medium,1080.0,AMD 5 7.0
115592.0,HP,Business,heavy,1.0,medium,141,0,16,512,NVIDIA,6.0,1,1,medium,1080.0,AMD 5 6.0
137456.0,HP,Business,heavy,1.0,medium,141,0,32,1024,NVIDIA,6.0,1,1,medium,1080.0,AMD 5 6.0
52990.0,Lenovo,Performance,lite,1.0,small,157,1,8,512,Integrated,6.0,1,1,medium,1080.0,Intel i3 12.0
52990.0,HP,Performance,medium,1.0,medium,141,0,16,512,AMD,8.0,1,0,low,1080.0,AMD 7 5.0
47990.0,HP,Performance,lite,1.0,small,157,0,8,512,Integrated,6.0,1,0,low,1080.0,Intel i3 13.0
50990.0,Infinix,Performance,medium,1.0,medium,141,0,16,512,Integrated,12.0,1,1,high,1080.0,Intel i5 13.0
49490.0,HP,Performance,lite,1.0,small,141,0,8,512,AMD,4.0,1,0,low,1080.0,AMD 5 7.0
52990.0,HP,Performance,lite,1.0,small,141,0,16,512,AMD,4.0,1,0,low,1080.0,AMD 5 7.0
115990.0,HP,Business,medium,1.0,medium,141,1,16,1024,Integrated,10.0,1,1,medium,1080.0,Intel i7 13.0
109990.0,HP,Business,medium,1.0,medium,141,1,16,512,Integrated,10.0,1,1,medium,1080.0,Intel i7 13.0
29990.0,Acer,Everyday Use,lite,1.0,small,112,0,8,256,AMD,4.0,1,0,medium,768.0,AMD 5 3.0
174990.0,Asus,Gaming,medium,1.0,small,216,0,16,1024,NVIDIA,8.0,1,1,very_high,1600.0,AMD 9 7.0
62990.0,Asus,Gaming,heavy,1.0,medium,141,0,8,1024,NVIDIA,6.0,1,1,medium,1080.0,Intel i5 11.0
84980.0,Dell,Everyday Use,lite,1.0,small,141,0,16,512,Integrated,10.0,1,1,medium,1080.0,Intel i7 13.0
51990.0,Lenovo,Performance,medium,1.0,medium,141,0,8,512,AMD,8.0,1,1,low,1080.0,AMD 7 7.0
63990.0,Lenovo,Gaming,heavy,1.0,medium,141,0,8,512,NVIDIA,6.0,1,1,low,1080.0,AMD 5 5.0
139990.0,HP,Business,heavy,1.0,medium,141,0,32,1024,NVIDIA,8.0,1,1,medium,1080.0,AMD 7 6.0
36990.0,Lenovo,Everyday Use,medium,1.0,medium,141,0,8,512,Integrated,2.0,1,0,medium,1080.0,Intel i3 11.0
92490.0,Dell,Everyday Use,medium,1.0,small,162,1,8,512,Integrated,10.0,1,1,medium,1200.0,Intel i7 12.0
69990.0,Lenovo,Gaming,heavy,1.0,medium,141,0,16,512,NVIDIA,8.0,1,1,high,1080.0,Intel i5 12.0
63990.0,Lenovo,Gaming,heavy,1.0,medium,141,0,16,512,NVIDIA,4.0,1,1,medium,1080.0,Intel i5 11.0
47990.0,HP,Performance,lite,1.0,small,141,0,8,512,AMD,4.0,1,0,low,1080.0,AMD 5 7.0
99990.0,Asus,Gaming,medium,1.0,large,283,0,16,512,NVIDIA,10.0,1,1,high,1200.0,Intel i7 12.0
111990.0,MSI,Gaming,medium,2.0,medium,141,0,16,512,NVIDIA,10.0,1,1,medium,1080.0,Intel i7 12.0
92990.0,MSI,Gaming,medium,2.0,medium,141,0,16,512,NVIDIA,8.0,1,1,medium,1080.0,Intel i5 12.0
67990.0,HP,Everyday Use,medium,1.0,medium,112,0,16,512,Integrated,10.0,1,1,low,1080.0,Intel i5 12.0
46700.0,Lenovo,Business,medium,1.0,small,157,0,8,512,Integrated,6.0,1,0,low,1080.0,Intel i3 12.0
48990.0,Dell,Everyday Use,medium,1.0,large,138,0,8,512,Integrated,6.0,1,0,medium,1080.0,Intel i3 12.0
20890.0,HP,Everyday Use,lite,1.0,medium,100,0,4,256,AMD,2.0,1,0,low,768.0,AMD 3050U 3.0
61000.0,Lenovo,Business,medium,1.0,small,157,0,8,512,Integrated,6.0,1,0,low,1080.0,Intel i3 12.0
45499.0,Dell,Everyday Use,medium,1.0,medium,141,0,8,512,AMD,6.0,1,1,low,1080.0,AMD 5 5.0
62290.0,Dell,Everyday Use,medium,1.0,large,142,0,8,512,AMD,6.0,1,1,medium,1200.0,AMD 5 7.0
30990.0,Acer,Everyday Use,medium,1.0,medium,141,0,8,512,AMD,4.0,1,0,medium,1080.0,AMD 3 7.0
30990.0,Acer,Performance,medium,1.0,medium,141,0,8,256,Integrated,8.0,1,0,low,1080.0,Intel N305 3.0
33990.0,Lenovo,Everyday Use,medium,1.0,medium,157,0,8,512,AMD,4.0,1,0,medium,1080.0,AMD 3 7.0
58990.0,HP,Performance,lite,1.0,small,157,0,8,512,Integrated,4.0,1,1,low,1080.0,Intel i5 11.0
199990.0,Razer,Gaming,medium,1.0,small,216,0,32,1024,NVIDIA,8.0,1,1,high,1600.0,AMD 9 7.0
62990.0,MSI,Everyday Use,heavy,2.0,medium,140,0,16,512,NVIDIA,6.0,1,1,medium,1080.0,AMD 5 7.0
74990.0,MSI,Everyday Use,heavy,2.0,medium,140,0,16,512,NVIDIA,6.0,1,1,medium,1080.0,AMD 5 7.0
93490.0,MSI,Everyday Use,heavy,2.0,medium,140,0,16,512,NVIDIA,8.0,1,1,medium,1080.0,AMD 7 7.0
59990.0,MSI,Everyday Use,heavy,2.0,medium,140,0,8,512,NVIDIA,6.0,1,1,medium,1080.0,AMD 5 7.0
109990.0,MSI,Performance,heavy,1.0,large,141,0,16,1024,Integrated,8.0,1,1,medium,1080.0,AMD 7 7.0
109990.0,MSI,Performance,heavy,1.0,medium,141,0,16,1024,Integrated,8.0,1,1,medium,1080.0,AMD 7 7.0
49990.0,MSI,Performance,medium,2.0,medium,141,0,8,512,NVIDIA,6.0,1,1,medium,1080.0,Intel i5 12.0
61990.0,MSI,Performance,medium,2.0,medium,141,0,16,512,NVIDIA,8.0,1,1,medium,1080.0,Intel i7 11.0
50749.0,Asus,Performance,medium,1.0,medium,141,0,8,512,Integrated,10.0,1,1,medium,1080.0,Intel i5 12.0
100990.0,MSI,Performance,heavy,1.0,medium,141,0,16,1024,Integrated,8.0,1,1,medium,1080.0,AMD 7 7.0
100990.0,MSI,Performance,heavy,1.0,large,141,0,16,1024,Integrated,8.0,1,1,medium,1080.0,AMD 7 7.0
84990.0,MSI,Performance,heavy,1.0,medium,141,0,16,512,Integrated,6.0,1,1,medium,1080.0,AMD 5 7.0
65990.0,HP,Everyday Use,lite,1.0,small,112,0,16,512,Integrated,10.0,1,1,low,768.0,Intel i5 12.0
80990.0,Dell,Everyday Use,medium,1.0,large,138,0,16,512,NVIDIA,12.0,1,1,medium,1080.0,Intel i5 12.0
72999.0,HP,Performance,medium,1.0,medium,141,0,16,512,Integrated,12.0,1,1,medium,1080.0,Intel i5 13.0
110990.0,Lenovo,Business,medium,1.0,small,157,0,16,512,Integrated,12.0,1,1,medium,1200.0,Intel i7 12.0
60990.0,MSI,Performance,lite,1.0,small,157,0,8,512,Integrated,10.0,1,1,medium,1080.0,Intel i7 12.0
53990.0,MSI,Performance,lite,1.0,small,157,0,16,512,Integrated,10.0,1,1,medium,1080.0,Intel i7 12.0
82990.0,MSI,Performance,lite,2.0,small,170,0,8,512,Integrated,12.0,1,1,very_high,1200.0,Intel i5 12.0
68490.0,MSI,Performance,medium,2.0,medium,141,0,16,512,NVIDIA,6.0,1,1,medium,1080.0,Intel i5 11.0
52990.0,MSI,Performance,medium,2.0,medium,141,0,8,512,NVIDIA,6.0,1,1,medium,1080.0,Intel i5 11.0
303490.0,Dell,Everyday Use,heavy,1.0,large,266,1,32,1024,NVIDIA,14.0,0,1,very_high,2400.0,Intel i7 13.0
201990.0,Dell,Business,lite,1.0,small,164,1,32,1024,Integrated,12.0,0,1,medium,2400.0,Intel i7 13.0
279490.0,Dell,Everyday Use,medium,1.0,medium,290,1,32,1024,NVIDIA,14.0,0,1,very_high,2160.0,Intel i7 13.0
286200.0,Lenovo,Gaming,heavy,1.0,large,189,0,32,1024,NVIDIA,24.0,1,1,very_high,1600.0,Intel i9 13.0
169175.0,Lenovo,Gaming,heavy,1.0,large,189,0,16,1024,NVIDIA,8.0,1,1,very_high,1600.0,AMD 7 7.0
157544.0,Lenovo,Gaming,heavy,1.0,large,141,0,16,1024,NVIDIA,12.0,1,1,very_high,2000.0,Intel i5 13.0
75999.0,Lenovo,Business,medium,1.0,small,157,0,8,512,Integrated,10.0,1,1,low,1080.0,Intel i5 12.0
133000.0,Lenovo,Business,medium,1.0,small,157,0,16,512,Integrated,10.0,1,1,low,1080.0,Intel i7 12.0
205000.0,LG,Performance,lite,1.0,large,189,1,8,256,Integrated,12.0,0,1,very_high,2560.0,Intel i5 13.0
142990.0,LG,Performance,lite,1.0,large,189,0,16,1024,Integrated,12.0,1,1,very_high,2560.0,Intel i7 13.0
146990.0,LG,Performance,lite,1.0,large,147,0,16,1024,Integrated,12.0,1,1,very_high,2560.0,Intel i7 13.0
89799.0,LG,Performance,medium,1.0,large,142,1,16,512,AMD,8.0,1,1,high,1200.0,AMD 7 7.0
15990.0,AXL,Performance,medium,1.0,medium,141,0,4,256,Integrated,2.0,1,0,low,1080.0,Intel N4020 3.0
59990.0,MSI,Performance,lite,1.0,small,157,0,16,512,AMD,8.0,1,1,low,1080.0,AMD 7 7.0
40890.0,Dell,Everyday Use,medium,1.0,medium,141,0,8,512,AMD,6.0,1,0,low,1080.0,AMD 5 5.0
37990.0,MSI,Performance,lite,1.0,small,157,0,16,512,Integrated,6.0,1,1,medium,1080.0,Intel i3 12.0
63990.0,Asus,Performance,lite,1.0,small,162,0,16,512,NVIDIA,8.0,1,1,medium,1200.0,Intel i5 12.0
35990.0,Lenovo,Performance,medium,1.0,medium,141,0,8,512,AMD,6.0,1,0,low,1080.0,AMD 5 5.0
41490.0,Lenovo,Performance,medium,1.0,medium,141,0,8,512,AMD,6.0,1,0,low,1080.0,AMD 5 5.0
53990.0,Asus,Performance,medium,1.0,medium,141,0,8,512,NVIDIA,6.0,1,1,medium,1080.0,AMD 5 5.0
64990.0,Asus,Performance,medium,1.0,medium,141,0,16,512,NVIDIA,8.0,1,1,medium,1080.0,AMD 7 5.0
59990.0,HP,Gaming,heavy,1.0,large,137,0,8,512,NVIDIA,6.0,1,1,high,1080.0,Intel i5 11.0
51990.0,Acer,Performance,heavy,1.0,medium,141,0,16,512,NVIDIA,8.0,1,1,medium,1080.0,Intel i5 12.0
37990.0,Asus,Everyday Use,medium,1.0,small,157,0,8,512,Integrated,2.0,1,0,low,1080.0,Intel i3 11.0
31499.0,Lenovo,Performance,medium,1.0,medium,147,0,8,512,AMD,4.0,1,0,low,1080.0,AMD 3 7.0
35990.0,Asus,Performance,medium,1.0,medium,141,0,8,512,Integrated,2.0,1,1,low,1080.0,Intel i3 11.0
94990.0,Asus,Performance,medium,1.0,medium,212,0,16,1024,Integrated,12.0,1,1,high,1620.0,Intel i5 13.0
208990.0,Dell,Gaming,medium,1.0,small,216,0,16,1024,NVIDIA,10.0,1,1,very_high,1600.0,Intel i7 13.0
36990.0,Lenovo,Everyday Use,medium,1.0,medium,141,0,8,512,Integrated,6.0,1,0,low,1080.0,Intel i3 12.0
74000.0,Lenovo,Performance,lite,3.0,small,157,0,16,512,Integrated,4.0,1,1,low,1080.0,Intel i5 11.0
31990.0,Lenovo,Performance,medium,1.0,medium,147,0,8,512,AMD,4.0,1,0,low,1080.0,AMD 3 7.0
51999.0,Lenovo,Everyday Use,medium,1.0,medium,141,0,8,512,Integrated,10.0,1,0,low,1080.0,Intel i5 12.0
49990.0,Lenovo,Everyday Use,lite,1.0,small,157,0,8,512,Integrated,10.0,1,0,low,1080.0,Intel i5 12.0
36490.0,Lenovo,Everyday Use,lite,1.0,small,157,0,8,512,Integrated,6.0,1,0,low,1080.0,Intel i3 12.0
57990.0,Acer,Performance,heavy,1.0,medium,141,0,8,512,NVIDIA,8.0,1,1,medium,1080.0,Intel i5 12.0
35990.0,Lenovo,Performance,medium,1.0,medium,141,0,8,256,Integrated,2.0,1,1,low,1080.0,Intel i3 11.0
61601.0,Lenovo,Performance,medium,1.0,medium,157,0,16,512,Integrated,4.0,1,1,low,1080.0,Intel i7 11.0
67990.0,Dell,Everyday Use,medium,1.0,medium,141,0,8,512,Integrated,10.0,1,1,low,1080.0,Intel i5 13.0
59990.0,Lenovo,Performance,medium,1.0,medium,141,0,16,512,AMD,8.0,1,0,low,1080.0,AMD 7 5.0
44990.0,Acer,Performance,medium,1.0,medium,141,0,8,512,Integrated,4.0,1,0,low,1080.0,Intel i5 11.0
164990.0,Gigabyte,Performance,lite,2.0,small,243,0,16,1024,NVIDIA,14.0,1,1,high,1800.0,Intel i7 13.0
304990.0,Dell,Everyday Use,heavy,1.0,medium,141,0,32,1024,NVIDIA,14.0,1,1,very_high,1080.0,Intel i9 12.0
36490.0,Dell,Everyday Use,medium,1.0,medium,141,0,8,512,Integrated,2.0,1,0,high,1080.0,Intel i3 11.0
44090.0,HP,Performance,medium,1.0,medium,141,0,8,1024,Integrated,6.0,1,0,medium,1080.0,Intel i3 12.0
