price,brand,os,utility,warranty,display_size,ppi,aspect_ratio,antiglare,touch_screen,ram,hdd,ssd,graphic,cache,core,hdmi,mcr,wifi,backlit_keyboard,inbuilt_microphone,thunderbolt,fingerprint_sensor,ethernet,display_port,num_of_cell,battery_capacity,pixel_width,pixel_height,usb2,type_c,processor_brand,processor_model,processor_gen
54990.0,Dell,Windows,Everyday Use,1.0,medium,141,16:9,1,0,8,0,512,Integrated,12.0,10.0,1,1,1,0,1,1,0,0,0,3.0,41.0,1920.0,1080.0,1,0,Intel,i5,12.0
62990.0,Asus,Windows,Performance,1.0,small,157,16:9,1,1,16,0,512,Integrated,12.0,12.0,1,0,1,1,1,0,1,0,0,3.0,42.0,1920.0,1080.0,1,0,Intel,i5,12.0
86800.0,MSI,Windows,Performance,2.0,large,191,16:9,1,0,16,0,1024,NVIDIA,24.0,14.0,1,0,1,1,1,0,0,1,0,3.0,53.5,2560.0,1660.0,1,0,Intel,i7,12.0
16990.0,Asus,Others,Performance,1.0,small,135,16:9,1,0,4,32,0,Integrated,4.0,2.0,0,1,1,1,1,0,0,0,0,3.0,49.61666666666666,1366.0,768.0,0,0,Intel,N4020,3.0
86990.0,Asus,Windows,Everyday Use,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,12.0,8.0,1,1,1,1,1,0,1,0,0,3.0,49.61666666666666,1920.0,1080.0,2,0,Intel,i5,12.0
23990.0,Acer,Windows,Everyday Use,1.0,small,112,16:9,0,0,8,0,256,AMD,4.0,2.0,1,0,1,0,1,0,0,1,0,3.0,49.61666666666666,1366.0,768.0,0,0,AMD,3,3.0
79990.0,Asus,Windows,Everyday Use,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,12.0,8.0,1,1,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i5,12.0
179990.0,Asus,Windows,Performance,1.0,large,283,16:10,1,0,16,0,1024,NVIDIA,24.0,14.0,1,1,1,1,1,1,1,1,0,4.0,90.0,3840.0,2400.0,0,0,Intel,i7,12.0
104990.0,Asus,Windows,Gaming,1.0,medium,141,16:9,1,0,16,0,1024,NVIDIA,16.0,8.0,1,1,1,1,1,0,0,1,0,4.0,70.58211920529801,1920.0,1080.0,0,0,AMD,7,6.0
55990.0,HP,Windows,Everyday Use,1.0,medium,141,16:9,1,0,8,0,512,Integrated,12.0,10.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i5,12.0
41990.0,HP,Windows,Performance,1.0,medium,141,16:9,1,0,8,1024,256,Integrated,6.0,2.0,1,1,1,0,1,0,0,1,0,3.0,41.0,1920.0,1080.0,0,0,Intel,i3,11.0
54990.0,HP,Windows,Everyday Use,1.0,medium,141,16:9,1,0,8,0,512,Integrated,12.0,10.0,1,1,1,1,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,Intel,i5,12.0
46199.0,HP,Windows,Performance,1.0,medium,141,16:9,1,0,16,0,512,AMD,8.0,6.0,1,1,1,1,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,1,AMD,5,5.0
56690.0,HP,Windows,Gaming,1.0,medium,137,16:9,1,0,8,0,512,NVIDIA,16.0,6.0,1,1,1,1,1,0,0,1,0,4.0,52.5,1920.0,1080.0,0,0,AMD,5,5.0
67536.0,HP,Windows,Gaming,1.0,medium,137,16:9,1,0,8,0,512,NVIDIA,12.0,8.0,1,1,1,1,1,0,0,1,0,4.0,70.0,1920.0,1080.0,0,0,Intel,i5,12.0
58990.0,Asus,Windows,Gaming,1.0,medium,141,16:9,1,0,8,0,512,NVIDIA,12.0,6.0,1,0,1,1,1,0,0,1,0,4.0,70.58211920529801,1920.0,1080.0,0,0,Intel,i5,11.0
45990.0,Dell,Windows,Everyday Use,1.0,small,157,16:9,0,0,8,0,512,Integrated,8.0,4.0,1,1,1,0,1,0,0,1,0,3.0,49.61666666666666,1080.0,1920.0,1,0,Intel,i5,11.0
52128.0,Acer,Windows,Everyday Use,1.0,medium,141,16:9,0,0,8,0,512,NVIDIA,12.0,12.0,1,0,1,1,1,1,1,0,0,3.0,50.0,1920.0,1080.0,0,0,Intel,i5,12.0
54990.0,MSI,Windows,Gaming,2.0,medium,141,16:9,1,0,8,0,512,NVIDIA,24.0,8.0,1,1,1,1,1,0,0,1,0,3.0,51.0,1920.0,1080.0,0,0,Intel,i7,11.0
103060.0,HP,Windows,Gaming,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,18.0,12.0,1,1,1,1,1,0,0,1,0,4.0,70.0,1920.0,1080.0,0,0,Intel,i5,13.0
136990.0,Apple,Mac,Performance,1.0,small,227,16:9,0,0,8,0,512,Integrated,12.0,8.0,0,0,1,1,1,1,0,0,0,4.0,58.2,2560.0,1600.0,0,2,Apple,M2,2.0
118990.0,Apple,Mac,Performance,1.0,small,227,16:9,0,0,8,0,256,Integrated,12.0,8.0,0,0,1,1,1,1,0,0,0,4.0,58.2,2560.0,1600.0,0,2,Apple,M2,2.0
58366.0,HP,Windows,Everyday Use,1.0,medium,141,16:9,1,0,8,0,512,Integrated,12.0,10.0,1,0,1,0,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i5,12.0
74990.0,Asus,Windows,Performance,1.0,medium,141,16:9,1,0,16,0,512,Integrated,18.0,12.0,1,0,1,1,1,1,1,0,0,3.0,49.61666666666666,1920.0,1080.0,1,0,Intel,i5,12.0
74990.0,Asus,Windows,Performance,1.0,small,243,16:9,1,0,16,0,512,Integrated,18.0,12.0,1,0,1,1,1,1,1,0,0,3.0,70.0,2880.0,1800.0,1,0,Intel,i5,12.0
56990.0,HP,Windows,Performance,1.0,small,157,16:9,1,0,16,0,512,AMD,16.0,6.0,1,0,1,1,1,0,1,0,0,3.0,43.0,1920.0,1080.0,2,0,AMD,5,5.0
16990.0,Avita,Windows,Performance,1.0,medium,156,16:9,1,0,4,0,128,Integrated,4.0,2.0,1,1,1,0,1,0,0,0,0,2.0,39.840625,1920.0,1080.0,1,0,Intel,N4020,3.0
62990.0,HP,Windows,Everyday Use,1.0,medium,141,16:9,1,0,8,0,512,Integrated,12.0,12.0,1,0,1,1,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,Intel,i5,12.0
58990.0,Dell,Windows,Everyday Use,1.0,large,142,16:10,1,0,16,0,512,AMD,16.0,6.0,1,1,1,1,1,0,1,0,0,3.0,49.61666666666666,1920.0,1200.0,0,0,AMD,5,5.0
51149.0,HP,Windows,Performance,1.0,small,157,16:9,0,0,8,0,512,AMD,16.0,6.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,AMD,5,5.0
88990.0,Asus,Windows,Gaming,1.0,medium,141,16:9,1,0,16,0,1024,NVIDIA,16.0,8.0,1,0,1,1,1,0,0,1,0,4.0,56.0,1920.0,1080.0,0,0,AMD,7,6.0
43700.0,HP,Windows,Everyday Use,1.0,medium,141,16:9,1,0,8,0,512,AMD,8.0,6.0,1,1,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,AMD,5,5.0
82990.0,Asus,Windows,Everyday Use,1.0,medium,141,16:9,0,0,16,0,1024,NVIDIA,16.0,8.0,1,1,1,1,1,1,1,0,0,3.0,49.61666666666666,1920.0,1080.0,1,0,AMD,7,5.0
62790.0,Dell,Windows,Everyday Use,1.0,medium,141,16:9,1,0,8,1024,256,NVIDIA,8.0,4.0,1,1,1,0,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,1,0,Intel,i5,11.0
45989.0,Xiaomi,Windows,Everyday Use,1.0,medium,242,16:10,0,0,8,0,512,Integrated,8.0,4.0,1,0,1,1,1,1,1,0,0,2.0,39.840625,3200.0,2000.0,1,0,Intel,i5,11.0
57990.0,HP,Windows,Gaming,1.0,medium,141,16:9,1,0,8,0,512,NVIDIA,16.0,6.0,1,1,1,1,1,0,0,1,0,3.0,52.5,1920.0,1080.0,1,0,AMD,5,5.0
49999.0,Lenovo,Windows,Everyday Use,1.0,small,169,16:9,1,1,8,0,512,Integrated,8.0,4.0,0,0,1,1,1,0,0,0,0,2.0,39.840625,1920.0,1080.0,0,1,Intel,i5,11.0
32990.0,Vaio,Windows,Performance,2.0,medium,141,16:9,0,0,8,0,512,AMD,4.0,4.0,1,1,1,1,1,0,0,0,0,2.0,39.840625,1920.0,1080.0,0,0,AMD,7,3.0
65999.0,Dell,Others,Everyday Use,1.0,small,112,16:9,0,0,8,0,512,Integrated,6.0,4.0,1,1,1,0,1,0,0,1,0,3.0,49.61666666666666,1366.0,768.0,0,0,Intel,i5,10.0
109990.0,Apple,Mac,Performance,1.0,small,227,16:9,0,0,8,0,512,Integrated,12.0,8.0,0,0,1,1,1,0,0,0,0,4.0,49.9,2560.0,1600.0,0,0,Apple,M2,2.0
100990.0,MSI,Windows,Gaming,2.0,medium,141,16:9,0,0,32,1024,512,NVIDIA,12.0,6.0,1,1,1,1,1,0,0,1,0,6.0,51.0,1920.0,1080.0,0,0,Intel,i7,10.0
22990.0,Avita,Windows,Performance,1.0,small,157,16:9,0,0,8,0,512,AMD,4.0,4.0,1,1,1,0,1,0,0,0,0,2.0,39.840625,1920.0,1080.0,0,0,AMD,5,3.0
72999.0,Apple,Mac,Business,1.0,small,227,16:9,0,0,8,0,256,Integrated,4.0,4.0,0,0,1,1,1,1,0,0,0,3.0,49.61666666666666,2560.0,1600.0,0,3,Intel,i3,10.0
201498.0,Apple,Mac,Business,1.0,large,226,16:9,1,0,32,0,2048,Integrated,12.0,8.0,0,0,1,1,1,1,1,0,0,6.0,84.42653061224489,3072.0,1920.0,0,4,Intel,i9,9.0
90464.0,HP,Windows,Performance,3.0,small,157,16:9,1,0,8,0,512,Integrated,6.0,4.0,1,1,1,0,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i5,8.0
87990.0,Dell,Windows,Performance,1.0,small,166,16:9,0,0,8,0,256,Integrated,8.0,4.0,1,1,1,0,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i7,8.0
84999.0,Dell,Windows,Gaming,1.0,medium,263,16:9,1,0,16,1024,0,NVIDIA,9.0,6.0,1,1,1,1,1,1,0,1,0,4.0,70.58211920529801,3480.0,2160.0,0,0,Intel,i7,8.0
99990.0,Lenovo,Windows,Performance,1.0,medium,250,16:9,0,0,16,0,1024,Integrated,24.0,14.0,1,0,1,1,1,1,0,0,0,4.0,73.0,2560.0,1600.0,0,0,Intel,i7,13.0
129990.0,Lenovo,Windows,Performance,1.0,medium,250,16:9,0,0,16,0,1024,Integrated,24.0,14.0,1,0,1,1,1,1,0,0,0,4.0,73.0,3072.0,1920.0,0,0,Intel,i7,13.0
43890.0,HP,Windows,Performance,1.0,medium,141,16:9,1,0,8,0,512,AMD,4.0,4.0,1,0,1,1,1,0,1,0,0,3.0,41.0,1920.0,1080.0,0,0,AMD,3,7.0
49800.0,Dell,Windows,Everyday Use,1.0,medium,141,16:9,1,0,16,0,512,AMD,8.0,6.0,1,1,1,1,1,0,0,1,0,3.0,41.0,1920.0,1080.0,1,0,AMD,5,5.0
74999.0,Dell,Windows,Business,1.0,medium,141,16:9,1,0,16,0,1024,Integrated,12.0,10.0,1,1,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,1,0,Intel,i5,13.0
42990.0,Acer,Windows,Everyday Use,1.0,medium,141,16:9,1,0,8,0,512,Integrated,12.0,5.0,1,0,1,0,1,1,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i3,13.0
58990.0,Acer,Windows,Everyday Use,1.0,small,157,16:9,1,0,16,0,512,AMD,16.0,6.0,1,0,1,1,1,0,1,0,0,3.0,50.0,1920.0,1080.0,1,0,AMD,5,7.0
415000.0,HP,Windows,Everyday Use,1.0,large,188,16:9,0,1,16,0,1024,Integrated,12.0,10.0,0,0,1,0,1,1,0,0,0,6.0,94.3,1920.0,2560.0,0,0,Intel,i7,12.0
74990.0,Fujitsu,Windows,Everyday Use,2.0,small,166,16:10,1,0,16,0,512,Integrated,12.0,10.0,1,0,1,1,1,0,1,0,0,4.0,50.0,1920.0,1080.0,0,0,Intel,i5,13.0
89990.0,Fujitsu,Windows,Everyday Use,2.0,small,166,16:10,1,0,16,0,1024,Integrated,12.0,10.0,1,0,1,1,1,0,1,0,0,4.0,50.0,1920.0,1080.0,0,0,Intel,i7,13.0
71590.0,Asus,Windows,Everyday Use,1.0,medium,141,16:9,1,0,16,0,1024,AMD,16.0,8.0,1,0,1,1,1,0,1,0,0,3.0,50.0,1920.0,1080.0,1,0,AMD,7,7.0
90440.0,Dell,Windows,Everyday Use,1.0,small,162,16:10,0,1,8,0,512,AMD,16.0,6.0,1,1,1,1,1,1,1,0,0,4.0,54.0,1920.0,1200.0,0,0,AMD,5,7.0
44990.0,Asus,Windows,Performance,1.0,medium,141,16:9,1,0,16,0,512,Integrated,10.0,6.0,1,0,1,1,1,0,1,0,0,3.0,42.0,1920.0,1080.0,1,0,Intel,i3,12.0
72990.0,Acer,Windows,Performance,1.0,small,243,16:10,1,0,16,0,512,Integrated,18.0,12.0,1,0,1,1,1,0,1,0,0,4.0,65.0,2880.0,1800.0,0,0,Intel,i5,13.0
52850.0,Asus,Windows,Performance,1.0,medium,141,16:9,1,0,16,0,512,Integrated,12.0,10.0,1,0,1,1,1,0,0,0,0,3.0,42.0,1920.0,1080.0,1,0,Intel,i5,12.0
73990.0,HP,Windows,Performance,1.0,medium,141,16:9,1,0,16,0,1024,Integrated,12.0,10.0,1,0,1,1,0,0,0,0,0,3.0,41.0,1920.0,1080.0,0,0,Intel,i5,13.0
84990.0,Asus,Windows,Gaming,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,16.0,8.0,1,0,1,1,1,0,1,0,0,3.0,50.0,1920.0,1080.0,2,0,AMD,7,6.0
65990.0,HP,Windows,Gaming,1.0,medium,141,16:9,1,0,8,0,512,NVIDIA,16.0,6.0,1,1,1,1,1,0,0,1,0,3.0,52.5,1920.0,1080.0,0,0,AMD,5,7.0
111490.0,Lenovo,Windows,Performance,1.0,small,243,16:10,0,1,16,0,512,AMD,18.0,12.0,1,0,1,1,1,1,1,0,0,4.0,70.58211920529801,2880.0,1800.0,0,0,Intel,i7,13.0
89990.0,Lenovo,Windows,Performance,1.0,small,162,16:9,1,1,16,0,512,Integrated,12.0,10.0,1,1,1,1,1,0,1,0,0,4.0,52.5,1920.0,1200.0,0,0,Intel,i7,13.0
60490.0,Lenovo,Windows,Everyday Use,1.0,medium,141,16:9,0,0,16,0,512,Integrated,12.0,4.0,1,1,1,1,1,0,0,0,0,3.0,45.0,1920.0,1080.0,1,0,Intel,i7,11.0
51990.0,HP,Windows,Everyday Use,1.0,medium,100,16:9,1,0,8,0,512,Integrated,12.0,10.0,1,0,1,0,1,0,0,1,0,3.0,41.0,1366.0,768.0,0,1,Intel,i5,12.0
91999.0,Lenovo,Windows,Performance,1.0,medium,141,16:9,1,0,16,0,512,Integrated,12.0,10.0,1,0,1,1,1,1,1,1,0,3.0,45.0,1920.0,1080.0,0,0,Intel,i5,12.0
66389.0,Lenovo,Windows,Everyday Use,1.0,small,162,16:10,0,0,16,0,512,AMD,16.0,6.0,1,0,1,1,1,1,0,0,0,3.0,50.0,1920.0,1200.0,0,1,AMD,5,7.0
69990.0,Asus,Windows,Everyday Use,1.0,medium,141,16:9,0,0,16,0,1024,NVIDIA,16.0,6.0,1,0,1,1,1,0,1,0,0,3.0,50.0,1920.0,1080.0,0,1,AMD,5,5.0
73990.0,Asus,Windows,Everyday Use,1.0,medium,141,16:9,0,0,16,0,1024,NVIDIA,16.0,8.0,1,0,1,1,1,0,1,0,0,3.0,50.0,1920.0,1080.0,0,1,AMD,7,5.0
28490.0,HP,Others,Everyday Use,1.0,medium,100,16:9,1,0,8,0,512,AMD,4.0,2.0,1,0,1,0,1,0,0,1,0,3.0,41.0,1366.0,768.0,0,1,AMD,3,3.0
76990.0,Lenovo,Windows,Everyday Use,1.0,large,142,16:10,1,0,16,0,1024,Integrated,18.0,12.0,1,0,1,1,1,0,0,0,0,3.0,56.6,1920.0,1200.0,0,2,Intel,i5,13.0
69450.0,Lenovo,Windows,Performance,1.0,small,162,16:10,1,0,16,0,512,Integrated,12.0,8.0,1,0,1,1,1,0,0,0,0,3.0,56.6,1920.0,1200.0,0,2,Intel,i5,13.0
88990.0,Asus,Windows,Performance,1.0,large,142,16:10,1,0,16,0,1024,NVIDIA,24.0,10.0,1,1,1,1,1,0,1,0,0,3.0,50.0,1920.0,1200.0,0,0,Intel,i7,12.0
42990.0,Lenovo,Windows,Performance,1.0,medium,157,16:9,1,0,8,0,512,Integrated,10.0,6.0,1,1,1,0,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,1,0,Intel,i3,12.0
84990.0,Gigabyte,Windows,Gaming,2.0,medium,141,16:9,0,0,8,0,512,NVIDIA,12.0,8.0,1,0,1,1,1,1,0,1,1,4.0,70.58211920529801,1920.0,1080.0,1,0,Intel,i5,12.0
43990.0,Lenovo,Windows,Business,1.0,medium,141,16:9,1,0,8,0,512,AMD,4.0,4.0,1,1,1,0,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,AMD,5,7.0
63700.0,HP,Windows,Gaming,1.0,medium,141,16:9,1,0,8,0,512,NVIDIA,16.0,6.0,1,1,1,1,1,0,0,1,0,3.0,52.5,1920.0,1080.0,0,0,AMD,5,7.0
36990.0,Dell,Windows,Everyday Use,1.0,medium,141,16:9,1,0,8,0,512,Integrated,6.0,2.0,1,1,1,0,1,0,0,0,0,2.0,39.840625,1920.0,1080.0,0,0,Intel,i3,11.0
64990.0,Dell,Windows,Business,1.0,medium,141,16:9,0,0,8,0,1024,Integrated,12.0,10.0,1,1,1,0,1,0,0,0,0,3.0,41.0,1920.0,1080.0,1,0,Intel,i5,13.0
90990.0,Asus,Windows,Gaming,1.0,medium,141,16:9,1,0,16,0,1024,NVIDIA,24.0,6.0,1,0,1,1,1,1,0,1,0,4.0,90.0,1920.0,1080.0,0,0,Intel,i7,12.0
78652.0,Lenovo,Windows,Performance,1.0,small,157,16:9,1,0,16,0,512,Integrated,12.0,10.0,1,1,1,1,1,1,1,0,0,3.0,52.5,1920.0,1200.0,0,0,Intel,i5,13.0
114990.0,Asus,Windows,Gaming,1.0,large,283,16:10,1,0,16,0,512,NVIDIA,24.0,10.0,1,1,1,1,1,0,1,0,0,3.0,70.0,1920.0,1200.0,0,0,Intel,i7,12.0
64800.0,HP,Others,Performance,1.0,small,112,16:9,1,0,8,0,512,Integrated,12.0,10.0,1,0,1,1,1,0,0,1,0,3.0,41.0,1366.0,768.0,0,0,Intel,i5,12.0
27990.0,Lenovo,Windows,Performance,1.0,medium,100,16:9,1,0,8,0,256,Integrated,4.0,2.0,1,1,1,0,1,0,0,0,0,2.0,39.840625,1366.0,768.0,0,0,Intel,N4020,4.0
20990.0,Asus,Others,Performance,1.0,small,157,16:9,1,1,4,0,64,Integrated,12.0,2.0,0,0,1,0,0,0,0,0,0,3.0,50.0,1920.0,1080.0,0,0,Intel,N4500,3.0
20990.0,Asus,Others,Performance,1.0,medium,141,16:9,1,0,8,0,64,Integrated,12.0,2.0,0,0,1,0,1,0,0,0,0,3.0,42.0,1920.0,1080.0,0,0,Intel,N4500,3.0
15990.0,Asus,Others,Performance,1.0,medium,141,16:9,1,0,4,0,64,Integrated,12.0,2.0,0,0,1,0,1,0,0,0,0,3.0,42.0,1920.0,1080.0,0,0,Intel,N4500,3.0
16990.0,Asus,Others,Performance,1.0,medium,141,16:9,1,0,4,0,128,Integrated,12.0,2.0,0,0,1,0,1,0,0,0,0,3.0,42.0,1920.0,1080.0,0,0,Intel,N4500,3.0
16990.0,Asus,Others,Performance,1.0,small,157,16:9,1,0,4,0,128,Integrated,12.0,2.0,0,0,1,0,1,0,0,0,0,3.0,50.0,1920.0,1080.0,0,0,Intel,N4500,3.0
18990.0,Asus,Others,Performance,1.0,small,157,16:9,1,0,4,0,64,Integrated,12.0,2.0,0,0,1,0,1,0,0,0,0,3.0,50.0,1920.0,1080.0,0,0,Intel,N4500,3.0
43990.0,Asus,Windows,Performance,1.0,large,142,16:10,1,0,8,0,512,Integrated,10.0,6.0,1,0,1,1,1,0,0,0,0,3.0,42.0,1920.0,1200.0,1,0,Intel,i3,12.0
94990.0,Gigabyte,Windows,Gaming,2.0,medium,141,16:9,0,0,8,0,512,NVIDIA,18.0,12.0,1,0,1,1,1,0,0,0,1,4.0,54.0,1920.0,1080.0,1,0,Intel,i5,12.0
130000.0,Gigabyte,Windows,Gaming,2.0,large,142,16:10,0,0,16,0,512,NVIDIA,24.0,10.0,1,0,1,1,1,0,0,1,1,4.0,54.0,1920.0,1200.0,0,2,Intel,i7,13.0
33400.0,HP,Windows,Performance,1.0,medium,141,16:9,1,0,8,0,256,AMD,8.0,6.0,1,1,1,1,1,0,0,1,0,3.0,41.0,1920.0,1080.0,0,0,AMD,5,5.0
58990.0,Lenovo,Windows,Performance,1.0,small,162,16:9,1,1,16,0,512,Integrated,12.0,6.0,1,1,1,1,1,0,1,0,0,3.0,52.5,1920.0,1200.0,0,0,Intel,i3,13.0
69990.0,Lenovo,Windows,Everyday Use,1.0,small,162,16:9,1,0,16,0,512,AMD,16.0,8.0,1,1,1,1,1,0,1,0,0,3.0,52.5,1920.0,1200.0,0,0,AMD,7,7.0
103000.0,Asus,Windows,Gaming,1.0,large,283,16:10,1,0,16,0,512,NVIDIA,24.0,10.0,1,1,1,1,1,1,1,0,0,4.0,70.0,1920.0,1200.0,0,0,Intel,i7,12.0
86990.0,Fujitsu,Windows,Business,2.0,small,162,16:10,1,0,16,0,512,Integrated,12.0,10.0,1,0,1,1,1,0,1,1,0,4.0,64.0,1920.0,1200.0,0,0,Intel,i5,13.0
63990.0,Lenovo,Windows,Everyday Use,1.0,small,162,16:9,1,0,16,0,512,AMD,16.0,8.0,1,0,1,1,1,0,1,0,0,3.0,56.6,1920.0,1200.0,0,0,AMD,7,7.0
96990.0,Lenovo,Windows,Performance,1.0,small,170,16:9,0,0,16,0,512,Integrated,18.0,12.0,1,0,1,1,1,1,0,0,0,4.0,70.58211920529801,1920.0,1200.0,0,0,Intel,i7,13.0
51990.0,Lenovo,Windows,Everyday Use,1.0,medium,157,16:9,1,0,16,0,512,AMD,4.0,4.0,1,1,1,0,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,AMD,5,7.0
48990.0,Lenovo,Windows,Everyday Use,1.0,medium,157,16:9,1,0,8,0,512,AMD,4.0,4.0,1,1,1,0,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,0,0,AMD,5,7.0
62990.0,HP,Windows,Gaming,1.0,medium,141,16:9,1,0,8,0,512,NVIDIA,16.0,6.0,1,1,1,1,1,0,0,1,0,4.0,52.5,1920.0,1080.0,0,0,AMD,5,7.0
79990.0,Asus,Windows,Performance,1.0,large,142,16:10,1,0,16,0,512,NVIDIA,12.0,8.0,1,1,1,1,1,0,1,0,0,3.0,50.0,1920.0,1200.0,0,1,Intel,i5,12.0
79990.0,Asus,Windows,Performance,1.0,large,142,16:10,1,0,16,0,512,NVIDIA,12.0,8.0,1,1,1,1,1,0,1,0,0,3.0,50.0,1920.0,1200.0,0,0,Intel,i5,12.0
94990.0,Asus,Windows,Gaming,1.0,large,283,16:10,1,0,16,0,512,NVIDIA,12.0,8.0,1,1,1,1,1,1,1,0,0,4.0,70.0,1920.0,1200.0,0,0,Intel,i5,12.0
63500.0,MSI,Windows,Gaming,2.0,medium,141,16:9,1,0,16,0,512,NVIDIA,12.0,6.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i5,11.0
91990.0,MSI,Windows,Gaming,2.0,medium,141,16:9,1,0,16,0,512,NVIDIA,24.0,10.0,1,0,1,1,1,1,0,1,0,3.0,53.5,1920.0,1080.0,1,0,Intel,i7,12.0
47750.0,Lenovo,Windows,Business,1.0,medium,157,16:9,1,0,8,0,512,Integrated,10.0,6.0,1,0,1,1,1,1,1,1,0,3.0,45.0,1920.0,1080.0,0,0,Intel,i3,12.0
95790.0,Lenovo,Windows,Performance,1.0,small,243,16:10,0,1,16,0,512,AMD,16.0,8.0,1,0,1,1,1,1,1,0,0,4.0,70.58211920529801,2880.0,1800.0,2,0,AMD,7,7.0
79000.0,Lenovo,Windows,Business,3.0,small,112,16:9,1,0,8,0,512,Integrated,8.0,4.0,1,0,1,1,1,1,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i5,11.0
72990.0,Asus,Windows,Everyday Use,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,16.0,6.0,1,0,1,1,1,0,0,0,0,3.0,70.0,1920.0,1080.0,2,0,AMD,5,5.0
41990.0,Acer,Windows,Performance,1.0,small,112,16:9,0,0,8,0,512,AMD,8.0,6.0,1,1,1,0,1,0,0,1,0,3.0,48.0,1366.0,768.0,0,0,AMD,5,5.0
44990.0,Acer,Windows,Performance,1.0,small,112,16:9,0,0,16,0,512,AMD,8.0,6.0,1,1,1,0,1,0,0,1,0,3.0,48.0,1366.0,768.0,0,0,AMD,5,5.0
40990.0,Asus,Windows,Performance,1.0,medium,141,16:9,1,0,8,0,512,Integrated,10.0,6.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,1,0,Intel,i3,12.0
38990.0,Asus,Windows,Performance,1.0,small,141,16:9,1,0,8,0,512,AMD,4.0,4.0,1,0,1,1,1,0,0,0,0,3.0,49.61666666666666,1920.0,1080.0,1,0,AMD,3,7.0
44600.0,Lenovo,Others,Business,1.0,small,112,16:9,1,0,8,0,512,Integrated,8.0,4.0,1,0,1,0,1,0,0,1,0,2.0,39.840625,1366.0,768.0,1,0,Intel,i5,11.0
190721.0,HP,Windows,Gaming,1.0,large,182,16:9,1,0,32,0,1024,NVIDIA,16.0,8.0,1,0,1,1,1,0,0,1,0,6.0,83.0,2560.0,1440.0,0,0,AMD,9,7.0
54990.0,HP,Windows,Gaming,1.0,medium,141,16:9,1,0,8,0,512,AMD,16.0,6.0,1,1,1,1,1,0,0,1,0,3.0,52.5,1920.0,1080.0,0,0,AMD,5,5.0
84490.0,Dell,Windows,Everyday Use,1.0,small,141,16:9,1,0,16,0,1024,Integrated,12.0,10.0,1,1,1,1,1,0,1,0,0,4.0,54.0,1920.0,1080.0,0,0,Intel,i7,13.0
38990.0,Dell,Windows,Everyday Use,1.0,medium,141,16:9,1,0,8,0,512,Integrated,6.0,2.0,1,1,1,0,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i3,11.0
109990.0,Fujitsu,Windows,Business,2.0,small,162,16:10,1,1,16,0,1024,Integrated,18.0,12.0,1,0,1,1,1,0,1,1,0,4.0,70.58211920529801,1920.0,1200.0,0,0,Intel,i7,13.0
61990.0,Asus,Windows,Gaming,1.0,medium,141,16:9,1,0,16,0,512,NVIDIA,12.0,6.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i5,11.0
57990.0,Asus,Windows,Gaming,1.0,medium,141,16:9,1,0,8,0,512,NVIDIA,12.0,6.0,1,0,1,1,1,0,0,1,0,3.0,49.61666666666666,1920.0,1080.0,0,0,Intel,i5,11.0
64999.0,HP,Windows,Gaming,1.0,medium,141,16:9,1,0,8,0,512,NVIDIA,16.0,6.0,1,1,1,1,1,0,0,1,0,4.0,52.5,1920.0,1080.0,0,0,AMD,5,7.0
52990.0,Lenovo,Windows,Performance,1.0,medium,141,16:9,1,0,16,0,512,AMD,8.0,8.0,1,1,1,1,1,0,0,0,0,3.0,45.0,1920.0,1080.0,1,0,AMD,7,5.0
